DateTime,Motor - DS
9/10/2022 11:54,1.1237
9/10/2022 12:54,1.143
9/10/2022 13:54,1.1105
9/10/2022 14:54,1.1453
9/10/2022 15:54,1.116
9/10/2022 16:54,1.13
9/10/2022 17:54,1.1313
9/10/2022 18:54,1.0864
9/10/2022 19:54,1.1125
9/10/2022 20:54,1.1186
9/10/2022 21:54,1.1351
9/10/2022 22:54,1.1261
9/10/2022 23:54,1.1852
9/11/2022 0:54,1.1147
9/11/2022 1:54,1.1074
9/11/2022 2:54,1.1448
9/11/2022 3:54,1.1335
9/11/2022 4:54,1.1254
9/11/2022 5:54,1.1501
9/11/2022 6:54,1.1259
9/11/2022 7:54,1.1388
9/11/2022 8:54,1.1341
9/11/2022 9:54,1.1529
9/11/2022 10:54,1.1334
9/11/2022 11:54,1.1527
9/11/2022 12:54,1.1488
9/11/2022 13:54,1.1658
9/11/2022 14:54,1.1467
9/11/2022 15:54,1.1018
9/11/2022 16:54,1.158
9/11/2022 17:54,1.1254
9/11/2022 18:54,1.146
9/11/2022 19:54,1.1376
9/11/2022 20:54,1.1265
9/11/2022 21:54,1.1485
9/11/2022 22:54,1.1374
9/11/2022 23:54,1.1669
9/12/2022 0:54,1.1576
9/12/2022 1:54,1.1763
9/12/2022 2:54,1.1632
9/12/2022 3:54,1.1619
9/12/2022 4:54,1.1596
9/12/2022 6:54,1.131
9/12/2022 7:54,1.129
9/12/2022 8:54,1.1458
9/12/2022 9:54,1.1231
9/12/2022 10:54,1.1414
9/12/2022 11:54,1.1422
9/12/2022 12:54,1.1474
9/12/2022 13:54,1.1593
9/12/2022 14:54,1.1529
9/12/2022 15:54,1.1514
9/12/2022 16:54,1.1722
9/12/2022 17:54,1.168
9/12/2022 18:54,1.1606
9/12/2022 19:54,1.1591
9/12/2022 20:54,1.1628
9/12/2022 21:54,1.1882
9/12/2022 22:54,1.155
9/12/2022 23:54,1.1525
9/13/2022 0:54,1.1484
9/13/2022 1:54,1.1544
9/13/2022 2:54,1.1406
9/13/2022 3:54,1.1559
9/13/2022 4:54,1.1403
9/13/2022 5:54,1.1561
9/13/2022 6:54,1.1449
9/13/2022 7:54,1.1474
9/13/2022 8:54,1.1604
9/13/2022 9:54,1.1511
9/13/2022 10:54,1.1644
9/13/2022 11:54,1.1597
9/13/2022 12:54,1.1315
9/13/2022 13:54,1.1615
9/13/2022 14:54,1.1294
9/13/2022 15:54,1.1717
9/13/2022 16:54,1.1581
9/13/2022 17:54,1.1832
9/13/2022 18:54,1.1703
9/13/2022 19:54,1.1565
9/13/2022 20:54,1.1528
9/13/2022 21:54,1.1735
9/13/2022 22:54,1.1693
9/13/2022 23:54,1.15
9/14/2022 0:54,1.172
9/14/2022 1:54,1.1254
9/14/2022 2:54,1.1713
9/14/2022 3:54,1.1489
9/14/2022 4:54,1.174
9/14/2022 5:54,1.1644
9/14/2022 6:54,1.1445
9/14/2022 7:54,1.1098
9/14/2022 8:54,1.1555
9/14/2022 9:54,1.1242
9/14/2022 10:54,1.1486
9/14/2022 11:54,1.192
9/14/2022 12:54,1.1671
9/14/2022 13:54,1.1716
9/14/2022 14:54,1.1603
9/14/2022 15:54,1.1551
9/14/2022 16:54,1.1541
9/14/2022 17:54,1.1531
9/14/2022 18:54,1.1642
9/14/2022 19:54,1.164
9/14/2022 20:54,1.1539
9/14/2022 21:54,1.1518
9/14/2022 22:54,1.1648
9/14/2022 23:54,1.1577
9/15/2022 0:54,1.1646
9/15/2022 1:54,1.1735
9/15/2022 2:54,1.1704
9/15/2022 3:54,1.1558
9/15/2022 4:54,1.1677
9/15/2022 5:54,1.1601
9/15/2022 6:54,1.1397
9/15/2022 7:54,1.1396
9/15/2022 8:54,1.164
9/15/2022 9:54,1.178
9/15/2022 10:54,1.1619
9/15/2022 11:54,1.133
9/15/2022 12:54,1.1287
9/15/2022 13:54,1.1317
9/15/2022 14:54,1.1355
9/15/2022 15:54,1.1471
9/15/2022 16:54,1.1468
9/15/2022 17:54,1.1568
9/15/2022 18:54,1.1613
9/15/2022 19:54,1.1694
9/15/2022 20:54,1.148
9/15/2022 21:54,1.1462
9/15/2022 22:54,1.1627
9/15/2022 23:54,1.1526
9/16/2022 0:54,1.1409
9/16/2022 1:54,1.1722
9/16/2022 2:54,1.1847
9/16/2022 3:54,1.1256
9/16/2022 4:54,1.1527
9/16/2022 5:54,1.1227
9/16/2022 6:54,1.128
9/16/2022 7:54,1.1354
9/16/2022 8:54,1.1788
9/16/2022 9:54,1.155
9/16/2022 10:54,1.1497
9/16/2022 11:54,1.1386
9/16/2022 12:54,1.1347
9/16/2022 13:54,1.1261
9/16/2022 14:54,1.1285
9/16/2022 15:54,1.1497
9/16/2022 16:54,1.1448
9/16/2022 17:54,1.1702
9/16/2022 18:54,1.1489
9/16/2022 19:54,1.1394
9/16/2022 20:54,1.1454
9/16/2022 21:54,1.1667
9/16/2022 23:54,1.1751
9/17/2022 0:54,1.1568
9/17/2022 1:54,1.1254
9/17/2022 2:54,1.1575
9/17/2022 3:54,1.1556
9/17/2022 4:54,1.1367
9/17/2022 5:54,1.1375
9/17/2022 6:54,1.1187
9/17/2022 7:54,1.1541
9/17/2022 8:54,1.1723
9/17/2022 9:54,1.1756
9/17/2022 10:54,1.1608
9/17/2022 11:54,1.1452
9/17/2022 12:54,1.1483
9/17/2022 13:54,1.1408
9/17/2022 14:54,1.1466
9/17/2022 15:54,1.168
9/17/2022 16:54,1.1372
9/17/2022 17:54,1.1751
9/17/2022 18:54,1.147
9/17/2022 19:54,1.1507
9/17/2022 20:54,1.1409
9/17/2022 21:54,1.161
9/17/2022 22:54,1.1687
9/17/2022 23:54,1.166
9/18/2022 0:54,1.1763
9/18/2022 1:54,1.1691
9/18/2022 2:54,1.1718
9/18/2022 3:54,1.1439
9/18/2022 4:54,1.1703
9/18/2022 5:54,1.134
9/18/2022 6:54,1.1474
9/18/2022 7:54,1.175
9/18/2022 8:54,1.1683
9/18/2022 9:54,1.1531
9/18/2022 10:54,1.159
9/18/2022 11:54,1.144
9/18/2022 12:54,1.1357
9/18/2022 13:54,1.1283
9/18/2022 14:54,1.1344
9/18/2022 15:54,1.13
9/18/2022 16:54,1.1736
9/18/2022 17:54,1.1498
9/18/2022 18:54,1.1866
9/18/2022 19:54,1.1479
9/18/2022 20:54,1.1549
9/18/2022 21:54,1.1636
9/18/2022 22:54,1.1491
9/18/2022 23:54,1.1588
9/19/2022 0:54,1.1653
9/19/2022 1:54,1.1655
9/19/2022 2:54,1.15
9/19/2022 3:54,1.1597
9/19/2022 4:54,1.124
9/19/2022 5:54,1.1599
9/19/2022 6:54,1.158
9/19/2022 7:54,1.152
9/19/2022 8:54,1.1504
9/19/2022 9:54,1.1582
9/19/2022 10:54,1.1487
9/19/2022 11:54,1.1528
9/19/2022 12:54,1.174
9/19/2022 13:54,1.1768
9/19/2022 14:54,1.1719
9/19/2022 15:54,1.1607
9/19/2022 16:54,1.1321
9/19/2022 17:54,1.1846
9/19/2022 18:54,1.1745
9/19/2022 19:54,1.1708
9/19/2022 20:54,1.1806
9/19/2022 21:54,1.1573
9/19/2022 22:54,1.1571
9/19/2022 23:54,1.1804
9/20/2022 0:54,1.1884
9/20/2022 1:54,1.1848
9/20/2022 2:54,1.1552
9/20/2022 3:54,1.1693
9/20/2022 4:54,1.1513
9/20/2022 5:54,1.2051
9/20/2022 6:54,1.154
9/20/2022 7:54,1.1469
9/20/2022 8:54,1.1595
9/20/2022 9:54,1.1705
9/20/2022 10:54,1.1512
9/20/2022 11:54,1.1636
9/20/2022 12:54,1.1583
9/20/2022 13:54,1.1692
9/20/2022 14:54,1.1904
9/20/2022 15:54,1.1504
9/20/2022 16:54,1.1774
9/20/2022 17:54,1.1584
9/20/2022 18:54,1.1579
9/20/2022 19:54,1.183
9/20/2022 20:54,1.1766
9/20/2022 21:54,1.1455
9/20/2022 22:54,1.1779
9/20/2022 23:54,1.1759
9/21/2022 0:54,1.1633
9/21/2022 1:54,1.1735
9/21/2022 2:54,1.1727
9/21/2022 3:54,1.1567
9/21/2022 4:54,1.1504
9/21/2022 5:54,1.1561
9/21/2022 7:24,1.1487
9/21/2022 8:24,1.166
9/21/2022 9:24,1.1568
9/21/2022 10:24,1.1961
9/21/2022 11:24,1.134
9/21/2022 12:24,1.1785
9/21/2022 13:24,1.1489
9/21/2022 14:24,1.1518
9/21/2022 15:24,1.1746
9/21/2022 16:24,1.1627
9/21/2022 17:24,1.1829
9/21/2022 18:24,1.1657
9/21/2022 19:24,1.1555
9/21/2022 20:24,1.1816
9/21/2022 21:24,1.1589
9/21/2022 22:24,1.1864
9/21/2022 23:24,1.1438
9/22/2022 0:24,1.1547
9/22/2022 1:24,1.191
9/22/2022 2:24,1.1911
9/22/2022 3:24,1.167
9/22/2022 4:24,1.1518
9/22/2022 5:24,1.1641
9/22/2022 6:24,1.1634
9/22/2022 7:24,1.2217
9/22/2022 8:24,1.171
9/22/2022 9:24,1.1813
9/22/2022 10:24,1.1592
9/22/2022 11:24,1.1555
9/22/2022 12:24,1.1813
9/22/2022 13:24,1.1579
9/22/2022 14:24,1.1606
9/22/2022 15:24,1.1416
9/22/2022 16:24,1.1682
9/22/2022 17:24,1.1552
9/22/2022 18:24,1.142
9/22/2022 19:24,1.2103
9/22/2022 20:24,1.1751
9/22/2022 21:24,1.1887
9/22/2022 22:24,1.1594
9/22/2022 23:24,1.1714
9/23/2022 0:24,1.2003
9/23/2022 1:24,1.1637
9/23/2022 2:24,1.1722
9/23/2022 3:24,1.1722
9/23/2022 4:24,1.1832
9/23/2022 5:24,1.1984
9/23/2022 6:24,1.1776
9/23/2022 7:24,1.1632
9/23/2022 8:39,1.1459
9/23/2022 9:39,1.1757
9/23/2022 10:39,1.1794
9/23/2022 11:39,1.186
9/23/2022 12:39,1.1988
9/23/2022 13:39,1.1738
9/23/2022 14:39,1.1861
9/23/2022 15:39,1.1581
9/23/2022 16:39,1.1753
9/23/2022 17:39,1.1576
9/23/2022 18:39,1.1942
9/23/2022 19:39,1.1889
9/23/2022 20:39,1.1989
9/23/2022 21:39,1.2024
9/23/2022 22:39,1.1897
9/23/2022 23:39,1.2072
9/24/2022 0:39,1.1995
9/24/2022 1:39,1.1863
9/24/2022 3:39,1.2102
9/24/2022 4:39,1.2072
9/24/2022 5:39,1.2119
9/24/2022 6:39,1.2179
9/24/2022 7:39,1.1841
9/24/2022 8:39,1.1958
9/24/2022 9:39,1.2017
9/24/2022 10:39,1.1873
9/24/2022 11:39,1.2
9/24/2022 12:39,1.1735
9/24/2022 13:39,1.1895
9/24/2022 14:39,1.1609
9/24/2022 15:39,1.1859
9/24/2022 16:39,1.1797
9/24/2022 17:39,1.1705
9/24/2022 18:39,1.1764
9/24/2022 19:39,0.831
9/24/2022 20:39,0.8269
9/24/2022 21:39,0.8157
9/24/2022 22:39,0.8441
9/24/2022 23:39,0.0074
9/25/2022 0:39,0.0073
9/25/2022 1:39,0.0069
9/25/2022 2:39,0.0068
9/25/2022 3:39,0.0069
9/25/2022 4:39,0.0069
9/25/2022 5:39,0.007
9/25/2022 6:39,0.0069
9/25/2022 7:54,0.007
9/25/2022 8:54,0.0068
9/25/2022 10:54,0.0069
9/25/2022 11:54,0.0069
9/25/2022 12:54,0.007
9/25/2022 13:54,0.0069
9/25/2022 14:54,0.0071
9/25/2022 15:54,0.007
9/25/2022 16:54,0.0067
9/25/2022 17:54,0.0068
9/25/2022 18:54,0.0069
9/25/2022 19:54,0.0068
9/25/2022 20:54,0.0071
9/25/2022 21:54,0.007
9/25/2022 22:54,0.0068
9/25/2022 23:54,0.007
9/26/2022 0:54,0.0068
9/26/2022 1:54,0.0069
9/26/2022 2:54,0.0067
9/26/2022 3:54,0.007
9/26/2022 4:54,0.007
9/26/2022 5:54,0.0069
9/26/2022 6:54,0.0069
9/26/2022 7:54,0.0067
9/26/2022 8:54,0.0069
9/26/2022 9:54,0.0067
9/26/2022 10:54,0.8458
9/26/2022 11:54,0.9783
9/26/2022 13:09,1.1033
9/26/2022 14:39,0.0074
9/26/2022 15:39,0.0073
9/26/2022 16:39,0.0069
9/26/2022 17:39,0.007
9/26/2022 18:39,0.0069
9/26/2022 19:39,0.007
9/26/2022 20:39,0.0071
9/26/2022 21:39,0.007
9/26/2022 22:39,0.007
9/26/2022 23:39,0.0069
9/27/2022 0:39,0.0068
9/27/2022 1:39,0.0069
9/27/2022 2:39,0.0068
9/27/2022 3:39,0.0067
9/27/2022 4:54,0.0072
9/27/2022 5:54,0.0068
9/27/2022 6:54,0.0068
9/27/2022 7:54,0.0069
9/27/2022 8:54,0.0071
9/27/2022 9:54,0.0068
9/27/2022 10:54,0.0069
9/27/2022 11:54,0.0068
9/27/2022 12:54,0.0068
9/27/2022 13:54,0.007
9/27/2022 14:54,0.0067
9/27/2022 15:54,0.0068
9/27/2022 16:54,0.0067
9/27/2022 17:54,0.0068
9/27/2022 18:54,0.0068
9/27/2022 20:09,0.0069
9/27/2022 21:09,0.0069
9/27/2022 22:09,0.0069
9/27/2022 23:09,0.0067
9/28/2022 0:09,0.0068
9/28/2022 1:09,0.0067
9/28/2022 2:09,0.0068
9/28/2022 3:09,0.0067
9/28/2022 4:09,0.0068
9/28/2022 5:09,0.0069
9/28/2022 6:09,0.007
9/28/2022 7:09,0.0069
9/28/2022 8:09,0.0068
9/28/2022 9:09,0.0068
9/28/2022 10:09,0.007
9/28/2022 11:09,0.0072
9/28/2022 12:09,0.0071
9/28/2022 13:09,0.007
9/28/2022 14:09,0.007
9/28/2022 15:09,0.0071
9/28/2022 16:09,0.0068
9/28/2022 17:09,0.007
9/28/2022 18:09,0.0071
9/28/2022 19:09,0.0071
9/28/2022 20:09,0.0071
9/28/2022 21:09,0.007
9/28/2022 22:09,0.0067
9/28/2022 23:09,0.0067
9/29/2022 0:09,0.0067
9/29/2022 1:09,0.0069
9/29/2022 2:09,0.0069
9/29/2022 3:09,0.0068
9/29/2022 4:09,0.0069
9/29/2022 5:09,0.0069
9/29/2022 6:09,0.0069
9/29/2022 7:09,0.007
9/29/2022 8:09,0.0071
9/29/2022 9:09,0.007
9/29/2022 10:09,0.0069
9/29/2022 11:09,0.0068
9/29/2022 12:24,0.0068
9/29/2022 13:24,0.0068
9/29/2022 14:24,0.0069
9/29/2022 15:24,0.007
9/29/2022 16:24,0.0067
9/29/2022 17:24,0.007
9/29/2022 18:24,0.0071
9/29/2022 19:24,0.0067
9/29/2022 20:24,0.0067
9/29/2022 21:24,0.0069
9/29/2022 23:54,0.0066
9/30/2022 0:54,0.0066
9/30/2022 1:54,0.0065
9/30/2022 2:54,0.0067
9/30/2022 3:54,0.0067
9/30/2022 4:54,0.0067
9/30/2022 5:54,0.0068
9/30/2022 6:54,0.0067
9/30/2022 7:54,0.0068
9/30/2022 8:54,0.0067
9/30/2022 10:54,0.0069
9/30/2022 11:54,0.0067
9/30/2022 12:54,0.0066
9/30/2022 13:54,0.0068
9/30/2022 14:54,0.0069
9/30/2022 15:54,0.0068
9/30/2022 16:54,0.0068
9/30/2022 17:54,0.0068
9/30/2022 18:54,0.0068
9/30/2022 19:54,0.0068
9/30/2022 20:54,0.007
9/30/2022 21:54,0.0068
9/30/2022 22:54,0.007
9/30/2022 23:54,0.0069
10/1/2022 0:54,0.0067
10/1/2022 1:54,0.0068
10/1/2022 2:54,0.0068
10/1/2022 3:54,0.0068
10/1/2022 4:54,0.007
10/1/2022 5:54,0.007
10/1/2022 6:54,0.0069
10/1/2022 7:54,0.007
10/1/2022 8:54,0.0069
10/1/2022 9:54,0.0069
10/1/2022 10:54,0.8095
10/1/2022 11:54,0.9811
10/1/2022 12:54,1.1221
10/1/2022 13:54,0.0072
10/1/2022 14:54,0.0071
10/1/2022 15:54,0.0071
10/1/2022 16:54,0.0071
10/1/2022 18:54,0.0252
10/1/2022 19:54,0.0069
10/1/2022 20:54,0.007
10/1/2022 21:54,0.0069
10/1/2022 22:54,0.007
10/1/2022 23:54,0.0067
10/2/2022 0:54,0.007
10/2/2022 1:54,0.007
10/2/2022 2:54,0.007
10/2/2022 3:54,0.0068
10/2/2022 4:54,0.007
10/2/2022 5:54,0.0069
10/2/2022 6:54,0.0069
10/2/2022 7:54,0.007
10/2/2022 8:54,0.0071
10/2/2022 9:54,0.0068
10/2/2022 10:54,0.0068
10/2/2022 11:54,0.0068
10/2/2022 12:54,0.8421
10/2/2022 13:54,0.0072
10/2/2022 14:54,0.8517
10/2/2022 15:54,1.0367
10/2/2022 16:54,1.1289
10/2/2022 17:54,1.1618
10/2/2022 18:54,1.1186
10/2/2022 19:54,0.0072
10/2/2022 20:54,0.0071
10/2/2022 21:54,0.0072
10/2/2022 22:54,0.0071
10/2/2022 23:54,0.0071
10/3/2022 0:54,0.0071
10/3/2022 1:54,0.0068
10/3/2022 2:54,0.0264
10/3/2022 3:54,0.0279
10/3/2022 4:54,0.0276
10/3/2022 5:54,0.007
10/3/2022 6:54,0.007
10/3/2022 7:54,0.0069
10/3/2022 8:54,0.0069
10/3/2022 9:54,0.0068
10/3/2022 10:54,0.0069
10/3/2022 11:54,0.0069
10/3/2022 12:54,0.0069
10/3/2022 13:54,0.0069
10/3/2022 14:54,0.007
10/3/2022 15:54,0.0072
10/3/2022 16:54,0.0069
10/3/2022 17:54,0.0069
10/3/2022 18:54,0.0071
10/3/2022 19:54,0.007
10/3/2022 20:54,0.0068
10/3/2022 21:54,0.0067
10/3/2022 22:54,0.0068
10/3/2022 23:54,0.0067
10/4/2022 0:54,0.0068
10/4/2022 1:54,0.0069
10/4/2022 2:54,0.0069
10/4/2022 3:54,0.0068
10/4/2022 4:54,0.0067
10/4/2022 5:54,0.0066
10/4/2022 6:54,0.0068
10/4/2022 7:54,0.0069
10/4/2022 8:54,0.0069
10/4/2022 9:54,0.007
10/4/2022 10:54,0.007
10/4/2022 11:54,0.007
10/4/2022 12:54,0.0069
10/4/2022 13:54,0.0069
10/4/2022 14:54,0.0069
10/4/2022 15:54,0.007
10/4/2022 17:54,0.0068
10/4/2022 18:54,0.0069
10/4/2022 19:54,0.0069
10/4/2022 20:54,0.0068
10/4/2022 21:54,0.0068
10/4/2022 22:54,0.0067
10/4/2022 23:54,0.0068
10/5/2022 0:54,0.0067
10/5/2022 1:54,0.0067
10/5/2022 2:54,0.0066
10/5/2022 3:54,0.0069
10/5/2022 4:54,0.0068
10/5/2022 5:54,0.0068
10/5/2022 6:54,0.0068
10/5/2022 7:54,0.007
10/5/2022 8:54,0.007
10/5/2022 9:54,0.0069
10/5/2022 10:54,0.0069
10/5/2022 11:54,0.007
10/5/2022 13:09,0.0069
10/5/2022 14:09,0.0069
10/5/2022 15:09,0.0068
10/5/2022 16:09,0.0069
10/5/2022 17:09,0.0068
10/5/2022 18:09,0.0067
10/5/2022 19:09,0.0068
10/5/2022 20:09,0.0068
10/5/2022 21:09,0.0069
10/5/2022 22:09,0.0069
10/5/2022 23:09,0.6369
10/6/2022 0:09,0.673
10/6/2022 1:09,0.7224
10/6/2022 2:09,0.7915
10/6/2022 3:09,0.7648
10/6/2022 4:09,0.8006
10/6/2022 5:09,0.7966
10/6/2022 6:09,0.7879
10/6/2022 7:09,0.7867
10/6/2022 8:09,0.7931
10/6/2022 9:09,0.8122
10/6/2022 10:09,0.8019
10/6/2022 11:09,0.7773
10/6/2022 12:09,0.8038
10/6/2022 13:09,0.7869
10/6/2022 14:09,0.7959
10/6/2022 15:09,0.7945
10/6/2022 16:09,0.7925
10/6/2022 17:09,0.8047
10/6/2022 18:09,0.7749
10/6/2022 19:09,0.823
10/6/2022 20:09,0.8015
10/6/2022 21:09,0.8018
10/6/2022 22:09,0.8069
10/6/2022 23:09,0.8067
10/7/2022 0:09,0.7957
10/7/2022 1:09,0.8261
10/7/2022 2:09,0.8068
10/7/2022 3:09,0.8388
10/7/2022 4:09,0.83
10/7/2022 5:09,0.8157
10/7/2022 6:09,0.8036
10/7/2022 7:09,0.7916
10/7/2022 8:09,0.8221
10/7/2022 9:09,0.8077
10/7/2022 10:09,0.8105
10/7/2022 11:09,0.8242
10/7/2022 12:09,0.8157
10/7/2022 13:09,0.8104
10/7/2022 14:09,0.7894
10/7/2022 15:09,0.791
10/7/2022 16:09,0.8019
10/7/2022 17:09,0.7965
10/7/2022 18:09,0.8113
10/7/2022 19:09,0.8188
10/7/2022 20:09,0.8203
10/7/2022 21:09,0.8168
10/7/2022 22:09,0.7991
10/7/2022 23:09,0.8083
10/8/2022 0:09,0.8159
10/8/2022 1:09,0.8421
10/8/2022 2:09,0.816
10/8/2022 3:09,0.8016
10/8/2022 4:09,0.8058
10/8/2022 5:09,0.8204
10/8/2022 6:09,1.1607
10/8/2022 7:09,1.1286
10/8/2022 8:09,1.1636
10/8/2022 9:09,1.1741
10/8/2022 10:09,1.1335
10/8/2022 11:09,1.1558
10/8/2022 12:09,1.1539
10/8/2022 13:09,1.1548
10/8/2022 14:09,1.1578
10/8/2022 15:09,1.1904
10/8/2022 16:09,1.1593
10/8/2022 17:09,1.1829
10/8/2022 18:09,1.1615
10/8/2022 19:09,1.1084
10/8/2022 20:09,1.1462
10/8/2022 21:09,1.1488
10/8/2022 22:24,1.1246
10/8/2022 23:24,1.1461
10/9/2022 0:24,1.165
10/9/2022 1:24,1.1907
10/9/2022 2:24,1.1856
10/9/2022 3:24,1.2043
10/9/2022 4:24,1.16
10/9/2022 5:24,1.1712
10/9/2022 6:24,1.1544
10/9/2022 7:24,1.1753
10/9/2022 8:24,1.218
10/9/2022 9:24,1.1456
10/9/2022 10:24,1.188
10/9/2022 11:24,1.2066
10/9/2022 12:24,1.1569
10/9/2022 13:24,1.1913
10/9/2022 14:24,1.2147
10/9/2022 15:24,1.1937
10/9/2022 16:24,1.1729
10/9/2022 17:24,1.1559
10/9/2022 18:24,1.1264
10/9/2022 19:24,1.198
10/9/2022 20:24,1.248
10/9/2022 21:24,1.2016
10/9/2022 22:24,1.1844
10/9/2022 23:24,1.2789
10/10/2022 0:24,1.246
10/10/2022 1:24,1.2061
10/10/2022 2:24,1.2355
10/10/2022 3:24,1.2317
10/10/2022 4:24,1.2029
10/10/2022 5:24,1.2224
10/10/2022 6:24,1.1973
10/10/2022 7:24,1.1797
10/10/2022 8:24,1.1875
10/10/2022 9:24,1.2208
10/10/2022 10:24,1.1858
10/10/2022 11:24,1.2268
10/10/2022 12:24,1.1551
10/10/2022 13:24,1.2012
10/10/2022 14:24,1.2064
10/10/2022 15:24,1.1751
10/10/2022 16:24,1.222
10/10/2022 17:24,1.1612
10/10/2022 18:24,1.2194
10/10/2022 19:24,1.1903
10/10/2022 20:24,1.1947
10/10/2022 21:24,1.2085
10/10/2022 22:24,1.2102
10/10/2022 23:24,1.2103
10/11/2022 0:24,1.2587
10/11/2022 1:24,1.2276
10/11/2022 2:24,1.2363
10/11/2022 3:24,1.1733
10/11/2022 4:24,1.2082
10/11/2022 5:24,1.1682
10/11/2022 6:24,1.173
10/11/2022 7:24,1.1991
10/11/2022 8:24,1.1932
10/11/2022 9:24,1.1142
10/11/2022 10:24,1.1801
10/11/2022 11:24,1.1923
10/11/2022 12:24,1.1601
10/11/2022 13:24,1.1662
10/11/2022 14:24,1.231
10/11/2022 15:24,1.1845
10/11/2022 16:24,1.2272
10/11/2022 17:24,1.2324
10/11/2022 18:24,1.1893
10/11/2022 19:24,1.2759
10/11/2022 20:24,1.2133
10/11/2022 21:24,1.2363
10/11/2022 22:24,1.1557
10/11/2022 23:24,1.2515
10/12/2022 0:24,1.2313
10/12/2022 1:24,1.2393
10/12/2022 2:24,1.2076
10/12/2022 3:24,1.3039
10/12/2022 4:24,1.2443
10/12/2022 5:24,1.2238
10/12/2022 6:24,1.2011
10/12/2022 7:24,1.2196
10/12/2022 8:24,1.178
10/12/2022 9:24,1.2167
10/12/2022 10:24,1.2208
10/12/2022 11:39,1.2127
10/12/2022 12:39,1.2168
10/12/2022 13:39,1.1899
10/12/2022 14:39,1.2089
10/12/2022 15:39,1.2615
10/12/2022 16:39,1.2834
10/12/2022 17:39,1.2129
10/12/2022 18:39,1.2272
10/12/2022 19:39,1.206
10/12/2022 20:39,1.1828
10/12/2022 21:39,1.185
10/12/2022 22:39,1.2651
